Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_BR,CodeSum_DZ,CodeSum_DZ BR,CodeSum_RA,CodeSum_RA BR,CodeSum_RA DZ,CodeSum_RA DZ BR,CodeSum_TS,CodeSum_TS BR,CodeSum_TS RA,CodeSum_TS RA BR,Daylight,Year,Month,Day,Species_no_wnv_bug,Species_wnv_bug
58,028,41.986921,-87.689778,9,11,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
58,028,41.986921,-87.689778,9,6,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
58,028,41.986921,-87.689778,9,2,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
50,031,41.801497999999995,-87.763416,9,8,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
50,031,41.801497999999995,-87.763416,9,49,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
50,031,41.801497999999995,-87.763416,9,10,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
50,031,41.801497999999995,-87.763416,9,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
14,033,41.906638,-87.701431,9,4,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
14,033,41.906638,-87.701431,9,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
11,090,41.868077,-87.666901,9,38,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
11,090,41.868077,-87.666901,9,19,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
11,090,41.868077,-87.666901,9,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
42,135,41.662014,-87.72460799999999,8,42,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
28,147,41.932094,-87.700117,8,13,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
28,147,41.932094,-87.700117,8,6,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
70,151,41.916265,-87.800515,8,15,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
70,151,41.916265,-87.800515,8,8,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
70,151,41.916265,-87.800515,8,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
25,152,41.846075,-87.716277,9,5,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
25,152,41.846075,-87.716277,9,2,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
35,158,41.682587,-87.707973,9,50,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
37,218,41.948167,-87.730698,8,16,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
37,218,41.948167,-87.730698,8,10,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
45,220,41.963976,-87.69181,9,10,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
45,220,41.963976,-87.69181,9,3,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
45,220,41.963976,-87.69181,9,4,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
46,003,41.964242,-87.757639,8,11,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
46,003,41.964242,-87.757639,8,3,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
46,003,41.964242,-87.757639,8,2,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
70,008,42.008314,-87.77792099999999,9,37,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
70,008,42.008314,-87.77792099999999,9,7,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
61,012,41.991429,-87.747113,8,13,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
30,043,41.857402,-87.694991,8,6,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
30,043,41.857402,-87.694991,8,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
11,047,41.868142,-87.696269,9,2,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
12,018,42.010412,-87.66214000000001,8,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
12,018,42.010412,-87.66214000000001,8,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
10,030,41.899229999999996,-87.716788,9,14,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
10,030,41.899229999999996,-87.716788,9,3,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
33,144,41.94016,-87.794896,9,5,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
33,144,41.94016,-87.794896,9,2,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
60,017,41.960615999999995,-87.777189,9,2,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
33,095,41.704336,-87.70373599999999,8,21,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
33,095,41.704336,-87.70373599999999,8,3,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
22,061,41.801179,-87.679447,8,3,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
52,065,41.778296999999995,-87.752411,9,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
67,066,41.77166,-87.703047,8,36,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
67,066,41.77166,-87.703047,8,50,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
22,069,41.768388,-87.678649,8,4,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
22,069,41.768388,-87.678649,8,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
10,073,41.773215,-87.60088,8,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
10,073,41.773215,-87.60088,8,5,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
10,073,41.773215,-87.60088,8,4,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
39,074,41.822536,-87.66634300000001,9,3,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
39,074,41.822536,-87.66634300000001,9,2,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
39,074,41.822536,-87.66634300000001,9,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
71,079,41.766202,-87.562889,9,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
77,080,41.754676,-87.612922,9,4,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
77,080,41.754676,-87.612922,9,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
40,081,41.821582,-87.62779599999999,9,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
50,082,41.803422999999995,-87.642984,8,5,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
50,082,41.803422999999995,-87.642984,8,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
52,114,41.798697,-87.736812,8,15,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
52,114,41.798697,-87.736812,8,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
52,114,41.798697,-87.736812,8,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
37,063,41.82561,-87.726549,9,10,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
37,063,41.82561,-87.726549,9,1,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,1,0
91,009,41.992478000000006,-87.862995,8,9,0,82,63,73,0,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,0,0,0,1,0,0,0,0,0,0,904,2009,7,10,0,1
17,094,41.720848,-87.666014,9,34,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
17,094,41.720848,-87.666014,9,1,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
17,094,41.720848,-87.666014,9,1,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
89,159,41.732984,-87.649642,8,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
89,159,41.732984,-87.649642,8,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
89,159,41.732984,-87.649642,8,30,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
89,159,41.732984,-87.649642,8,13,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
89,159,41.732984,-87.649642,8,1,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,089,41.723195000000004,-87.64997,5,13,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,089,41.723195000000004,-87.64997,5,5,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,089,41.723195000000004,-87.64997,5,2,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,089,41.723195000000004,-87.64997,5,2,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
42,135,41.662014,-87.72460799999999,8,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
42,135,41.662014,-87.72460799999999,8,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
42,135,41.662014,-87.72460799999999,8,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
42,135,41.662014,-87.72460799999999,8,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
42,135,41.662014,-87.72460799999999,8,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
42,135,41.662014,-87.72460799999999,8,24,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
42,135,41.662014,-87.72460799999999,8,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
42,135,41.662014,-87.72460799999999,8,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
42,135,41.662014,-87.72460799999999,8,7,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
42,135,41.662014,-87.72460799999999,8,2,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
35,158,41.682587,-87.707973,9,18,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
35,158,41.682587,-87.707973,9,9,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
35,158,41.682587,-87.707973,9,3,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
11,047,41.868142,-87.696269,9,6,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
11,047,41.868142,-87.696269,9,1,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
11,160,41.903002,-87.68826700000001,8,38,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
11,160,41.903002,-87.68826700000001,8,5,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
11,160,41.903002,-87.68826700000001,8,1,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
12,115,41.673408,-87.599862,5,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
12,115,41.673408,-87.599862,5,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
12,115,41.673408,-87.599862,5,48,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
12,115,41.673408,-87.599862,5,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
12,115,41.673408,-87.599862,5,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
12,115,41.673408,-87.599862,5,19,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
12,115,41.673408,-87.599862,5,2,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,138,41.726465000000005,-87.585413,5,10,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,138,41.726465000000005,-87.585413,5,9,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,138,41.726465000000005,-87.585413,5,1,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
13,200,41.678618,-87.559308,5,20,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
13,200,41.678618,-87.559308,5,36,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
13,200,41.678618,-87.559308,5,5,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
13,200,41.678618,-87.559308,5,2,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
13,209,41.740641,-87.546587,5,19,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
13,209,41.740641,-87.546587,5,3,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
37,212,41.680946,-87.535198,8,45,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
37,212,41.680946,-87.535198,8,13,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,102,41.750498,-87.605294,5,31,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,102,41.750498,-87.605294,5,2,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,102,41.750498,-87.605294,5,1,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
40,221,41.659112,-87.53869300000001,8,21,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
40,221,41.659112,-87.53869300000001,8,2,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
40,221,41.659112,-87.53869300000001,8,2,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,900,41.974689,-87.890615,9,10,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,900,41.974689,-87.890615,9,10,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,900,41.974689,-87.890615,9,11,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,900,41.974689,-87.890615,9,3,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,900,41.974689,-87.890615,9,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,900,41.974689,-87.890615,9,9,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,900,41.974689,-87.890615,9,3,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,900,41.974689,-87.890615,9,2,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,900,41.974689,-87.890615,9,14,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,900,41.974689,-87.890615,9,11,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,900,41.974689,-87.890615,9,4,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,900,41.974689,-87.890615,9,50,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,900,41.974689,-87.890615,9,7,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,900,41.974689,-87.890615,9,4,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,903,41.957799,-87.930995,5,10,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
10,903,41.957799,-87.930995,5,10,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,1,0
10,903,41.957799,-87.930995,5,4,0,79,61,70,-3,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,899,2009,7,13,0,1
41,002,41.95469,-87.800991,9,46,0,70,57,64,-10,51,56,1,0,0.0,29.15,29.87,10.6,30,10.8,0,0,0,0,0,0,0,0,0,0,0,894,2009,7,17,0,1
41,002,41.95469,-87.800991,9,50,0,70,57,64,-10,51,56,1,0,0.0,29.15,29.87,10.6,30,10.8,0,0,0,0,0,0,0,0,0,0,0,894,2009,7,17,0,1
41,002,41.95469,-87.800991,9,14,0,70,57,64,-10,51,56,1,0,0.0,29.15,29.87,10.6,30,10.8,0,0,0,0,0,0,0,0,0,0,0,894,2009,7,17,1,0
41,002,41.95469,-87.800991,9,3,0,70,57,64,-10,51,56,1,0,0.0,29.15,29.87,10.6,30,10.8,0,0,0,0,0,0,0,0,0,0,0,894,2009,7,17,0,1
